DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,TR_SCOND,SIZE,PRICE,TR_STOPIND,TR_CORR,TR_SEQNUM,TR_SOURCE,TR_RF
20140304,14:47:14.330,T,HZO,,F,100,15.57,N,00,1199447,C,
20140304,14:47:21.862,K,HZO,,F,100,15.58,N,00,1199736,C,
20140304,14:47:21.862,X,HZO,,F,100,15.58,N,00,1199737,C,
20140304,14:48:00.485,N,HZO,,@,100,15.58,N,00,1201884,C,
20140304,14:49:11.660,C,HZO,,F,100,15.58,N,00,1204981,C,
20140304,14:49:11.660,C,HZO,,F I,39,15.58,N,00,1204982,C,
20140304,14:52:19.402,B,HZO,,F,100,15.61,N,00,1216304,C,
20140304,14:52:19.404,N,HZO,,F,100,15.61,N,00,1216305,C,
20140304,14:52:21.988,D,HZO,,I,3,15.62,N,00,1216578,C,T
20140304,14:52:43.305,T,HZO,,@,100,15.59,N,00,1217774,C,
20140304,14:52:43.308,Z,HZO,,F,100,15.59,N,00,1217775,C,
20140304,14:52:43.308,Z,HZO,,F,100,15.59,N,00,1217776,C,
20140304,14:53:12.973,Y,HZO,,I,95,15.61,N,00,1219122,C,
20140304,14:53:15.126,N,HZO,,@,100,15.62,N,00,1219176,C,
20140304,14:53:15.976,T,HZO,,@,100,15.62,N,00,1219192,C,
20140304,14:53:17.421,N,HZO,,F,100,15.62,N,00,1219257,C,
20140304,14:53:22.088,K,HZO,,@,100,15.6,N,00,1219458,C,
20140304,14:53:22.094,D,HZO,,@,100,15.6001,N,00,1219459,C,T
20140304,14:53:22.097,D,HZO,,@,100,15.6,N,00,1219460,C,T
20140304,14:53:22.101,D,HZO,,@,100,15.6001,N,00,1219461,C,T
20140304,14:53:22.120,D,HZO,,F,500,15.59,N,00,1219462,C,
20140304,14:53:27.461,D,HZO,,F I,93,15.59,N,00,1219643,C,
20140304,14:53:45.643,K,HZO,,@,100,15.58,N,00,1220895,C,
20140304,14:53:45.648,N,HZO,,F,100,15.58,N,00,1220900,C,
20140304,14:53:45.649,N,HZO,,F,100,15.58,N,00,1220905,C,
20140304,14:53:45.707,N,HZO,,F,100,15.57,N,00,1220959,C,
20140304,14:54:52.608,D,HZO,,@,100,15.55,N,00,1224585,C,N
20140304,14:56:24.430,D,HZO,,F,500,15.59,N,00,1231432,C,
20140304,14:56:52.627,P,HZO,,@,100,15.57,N,00,1233008,C,
20140304,14:56:57.562,T,HZO,,I,71,15.59,N,00,1233227,C,
20140304,14:56:57.563,N,HZO,,@,100,15.59,N,00,1233228,C,
20140304,14:56:57.563,Z,HZO,,F,100,15.59,N,00,1233229,C,
20140304,14:56:57.567,D,HZO,,F I,72,15.59,N,00,1233230,C,
20140304,14:56:57.625,T,HZO,,F,100,15.59,N,00,1233235,C,
20140304,14:57:19.452,N,HZO,,F,100,15.62,N,00,1234411,C,
20140304,14:57:19.452,X,HZO,,F,100,15.62,N,00,1234412,C,
20140304,14:57:19.453,T,HZO,,F,100,15.62,N,00,1234413,C,
20140304,14:57:19.539,T,HZO,,F,100,15.62,N,00,1234434,C,
20140304,14:57:47.875,T,HZO,,F,100,15.62,N,00,1236146,C,
20140304,14:57:47.875,P,HZO,,F I,28,15.62,N,00,1236147,C,
20140304,14:57:47.878,P,HZO,,I,72,15.62,N,00,1236149,C,
20140304,14:57:47.954,T,HZO,,F,100,15.63,N,00,1236202,C,
20140304,14:57:48.064,D,HZO,,@,100,15.6275,N,00,1236205,C,T
20140304,14:58:39.923,N,HZO,,@,100,15.62,N,00,1239523,C,
20140304,14:58:43.570,N,HZO,,F,100,15.64,N,00,1239666,C,
20140304,14:58:43.630,B,HZO,,F,100,15.65,N,00,1239673,C,
20140304,14:58:43.666,P,HZO,,F,100,15.65,N,00,1239674,C,
20140304,14:58:43.666,Z,HZO,,F,100,15.65,N,00,1239675,C,
20140304,14:58:43.667,N,HZO,,F,100,15.65,N,00,1239676,C,
20140304,15:00:20.202,D,HZO,,I,3,15.68,N,00,1245845,C,T
20140304,15:00:37.664,N,HZO,,@,100,15.68,N,00,1246583,C,
20140304,15:00:37.665,T,HZO,,F,100,15.66,N,00,1246584,C,
20140304,15:01:14.364,K,HZO,,F,100,15.68,N,00,1249069,C,
20140304,15:01:14.365,P,HZO,,F,100,15.68,N,00,1249070,C,
20140304,15:02:17.490,Z,HZO,,@,100,15.72,N,00,1252610,C,
20140304,15:02:18.316,D,HZO,,@,100,15.714,N,00,1252631,C,T
20140304,15:02:22.334,D,HZO,,@,200,15.71,N,00,1252757,C,N
20140304,15:02:22.344,D,HZO,,@,1100,15.7,N,00,1252758,C,N
20140304,15:02:22.371,B,HZO,,@,100,15.72,N,00,1252759,C,
20140304,15:02:22.588,D,HZO,,@,100,15.705,N,00,1252761,C,T
20140304,15:02:22.595,D,HZO,,@,100,15.705,N,00,1252763,C,N
20140304,15:02:22.605,D,HZO,,@,100,15.71,N,00,1252765,C,N
20140304,15:02:22.606,D,HZO,,@,100,15.7,N,00,1252766,C,T
20140304,15:02:22.710,D,HZO,,@,400,15.71,N,00,1252769,C,T
20140304,15:02:22.815,D,HZO,,@,100,15.705,N,00,1252770,C,N
20140304,15:02:22.835,D,HZO,,@,100,15.705,N,00,1252771,C,N
20140304,15:02:22.845,D,HZO,,@,200,15.705,N,00,1252772,C,N
20140304,15:02:22.875,D,HZO,,@,100,15.705,N,00,1252773,C,N
20140304,15:02:23.582,D,HZO,,@,100,15.714,N,00,1252825,C,T
20140304,15:02:23.887,D,HZO,,@,100,15.705,N,00,1252834,C,N
20140304,15:02:25.084,K,HZO,,F,100,15.71,N,00,1252861,C,
20140304,15:02:25.091,K,HZO,,F,100,15.71,N,00,1252862,C,
20140304,15:02:25.097,P,HZO,,@,100,15.71,N,00,1252863,C,
20140304,15:02:25.122,C,HZO,,F,100,15.71,N,00,1252865,C,
20140304,15:02:29.281,D,HZO,,@,100,15.69,N,00,1253048,C,T
20140304,15:02:29.285,D,HZO,,@,100,15.705,N,00,1253049,C,N
20140304,15:02:29.291,D,HZO,,@,100,15.705,N,00,1253050,C,T
20140304,15:02:29.293,D,HZO,,@,100,15.705,N,00,1253051,C,T
20140304,15:02:29.296,D,HZO,,@,100,15.705,N,00,1253052,C,N
20140304,15:02:29.493,D,HZO,,@,100,15.6975,N,00,1253053,C,T
20140304,15:02:31.853,P,HZO,,F,100,15.69,N,00,1253390,C,
20140304,15:02:31.854,N,HZO,,F,200,15.69,N,00,1253391,C,
20140304,15:02:31.855,T,HZO,,F,100,15.68,N,00,1253392,C,
20140304,15:02:31.856,N,HZO,,F,100,15.68,N,00,1253393,C,
20140304,15:02:31.857,P,HZO,,F,100,15.67,N,00,1253394,C,
20140304,15:02:31.862,T,HZO,,F,100,15.66,N,00,1253395,C,
20140304,15:02:31.862,T,HZO,,F I,20,15.65,N,00,1253396,C,
20140304,15:02:31.868,D,HZO,,@,100,15.67,N,00,1253397,C,T
20140304,15:02:34.263,T,HZO,,F,100,15.65,N,00,1253550,C,
20140304,15:02:34.264,T,HZO,,@,100,15.65,N,00,1253551,C,
20140304,15:02:37.458,D,HZO,,@,100,15.635,N,00,1253628,C,T
20140304,15:02:37.470,D,HZO,,@,100,15.635,N,00,1253629,C,N
20140304,15:02:40.238,T,HZO,,@,100,15.62,N,00,1254161,C,
20140304,15:02:40.238,T,HZO,,@,100,15.62,N,00,1254162,C,
20140304,15:02:40.238,T,HZO,,@,100,15.62,N,00,1254163,C,
20140304,15:02:40.240,T,HZO,,@,100,15.62,N,00,1254165,C,
20140304,15:02:40.443,N,HZO,,F,100,15.63,N,00,1254316,C,
20140304,15:02:45.576,D,HZO,,@,100,15.62,N,00,1254613,C,T
20140304,15:03:02.007,P,HZO,,F,100,15.61,N,00,1255902,C,
20140304,15:03:02.007,P,HZO,,F,100,15.61,N,00,1255903,C,
20140304,15:03:02.011,T,HZO,,F I,1,15.6,N,00,1255904,C,
20140304,15:03:02.018,D,HZO,,@,100,15.605,N,00,1255905,C,T
20140304,15:03:08.687,T,HZO,,@,100,15.62,N,00,1256264,C,
20140304,15:03:08.687,T,HZO,,I,1,15.62,N,00,1256265,C,
20140304,15:03:20.688,D,HZO,,@,500,15.62,N,00,1256599,C,T
20140304,15:03:20.702,D,HZO,,@,400,15.62,N,00,1256600,C,T
20140304,15:03:20.710,D,HZO,,@,500,15.62,N,00,1256601,C,T
20140304,15:03:20.713,D,HZO,,@,375,15.6196,N,00,1256602,C,T
20140304,15:03:20.715,T,HZO,,F I,99,15.62,N,00,1256603,C,
20140304,15:03:20.715,T,HZO,,F I,1,15.62,N,00,1256604,C,
20140304,15:03:20.723,D,HZO,,@,300,15.62,N,00,1256605,C,T
20140304,15:03:20.745,D,HZO,,@,300,15.62,N,00,1256607,C,T
20140304,15:03:20.769,T,HZO,,F I,99,15.62,N,00,1256608,C,
20140304,15:03:20.769,T,HZO,,@,100,15.62,N,00,1256609,C,
20140304,15:03:20.865,D,HZO,,@,100,15.62,N,00,1256612,C,T
20140304,15:03:21.511,T,HZO,,F I,20,15.62,N,00,1256653,C,
20140304,15:03:21.828,T,HZO,,F I,20,15.62,N,00,1256668,C,
20140304,15:03:27.628,T,HZO,,I,60,15.62,N,00,1256961,C,
20140304,15:03:27.628,T,HZO,,I,40,15.62,N,00,1256962,C,
20140304,15:03:33.195,N,HZO,,F,100,15.6,N,00,1258165,C,
20140304,15:03:33.195,N,HZO,,F,165,15.59,N,00,1258166,C,
20140304,15:04:20.534,D,HZO,,@,100,15.63,N,00,1261408,C,T
20140304,15:05:52.911,T,HZO,,@,100,15.64,N,00,1267184,C,
20140304,15:06:33.695,D,HZO,,@,200,15.63,N,00,1270479,C,N
20140304,15:07:19.470,N,HZO,,@,100,15.65,N,00,1272427,C,
20140304,15:07:35.730,Y,HZO,,@,100,15.65,N,00,1273442,C,
20140304,15:07:35.747,D,HZO,,@,600,15.65,N,00,1273445,C,T
20140304,15:07:35.751,D,HZO,,@,100,15.65,N,00,1273446,C,T
20140304,15:07:35.751,D,HZO,,@,600,15.65,N,00,1273447,C,T
20140304,15:07:35.769,D,HZO,,@,600,15.65,N,00,1273448,C,N
20140304,15:07:35.801,D,HZO,,@,500,15.65,N,00,1273449,C,T
20140304,15:07:35.805,D,HZO,,@,500,15.65,N,00,1273450,C,T
20140304,15:07:35.819,D,HZO,,@,100,15.65,N,00,1273457,C,N
20140304,15:07:35.819,D,HZO,,@,100,15.65,N,00,1273458,C,N
20140304,15:07:35.822,N,HZO,,@,200,15.65,N,00,1273459,C,
20140304,15:07:35.822,T,HZO,,@,100,15.65,N,00,1273460,C,
20140304,15:07:35.822,T,HZO,,@,100,15.65,N,00,1273461,C,
20140304,15:07:35.825,Z,HZO,,@,100,15.65,N,00,1273462,C,
20140304,15:07:35.825,K,HZO,,F,100,15.65,N,00,1273463,C,
20140304,15:07:35.858,D,HZO,,@,500,15.65,N,00,1273464,C,T
20140304,15:07:35.858,D,HZO,,@,600,15.65,N,00,1273465,C,T
20140304,15:07:35.968,D,HZO,,@,200,15.67,N,00,1273468,C,T
20140304,15:07:38.462,D,HZO,,@,200,15.65,N,00,1273642,C,T
20140304,15:08:00.493,N,HZO,,F,200,15.65,N,00,1274846,C,
20140304,15:08:00.493,T,HZO,,F,100,15.65,N,00,1274847,C,
20140304,15:08:00.504,D,HZO,,@,200,15.65,N,00,1274853,C,T
20140304,15:08:00.606,D,HZO,,@,200,15.66,N,00,1274885,C,T
20140304,15:08:11.408,D,HZO,,F,100,15.67,N,00,1275271,C,T
20140304,15:08:12.879,D,HZO,,@,100,15.67,N,00,1275323,C,T
20140304,15:08:29.819,T,HZO,,F,100,15.665,N,00,1277111,C,
20140304,15:08:29.819,Z,HZO,,F,100,15.665,N,00,1277112,C,
20140304,15:08:30.016,D,HZO,,@,200,15.67,N,00,1277123,C,T
20140304,15:08:31.273,N,HZO,,F,100,15.67,N,00,1277425,C,
20140304,15:08:32.060,Z,HZO,,F,100,15.67,N,00,1277466,C,
20140304,15:09:08.160,J,HZO,,I,1,15.66,N,00,1279666,C,
20140304,15:09:08.171,D,HZO,,I,7,15.66,N,00,1279667,C,T
20140304,15:09:08.174,N,HZO,,@,100,15.66,N,00,1279668,C,
20140304,15:09:08.174,T,HZO,,@,100,15.67,N,00,1279669,C,
20140304,15:09:08.174,T,HZO,,F,100,15.67,N,00,1279670,C,
20140304,15:09:39.290,T,HZO,,F I,1,15.68,N,00,1280870,C,
20140304,15:09:49.310,D,HZO,,@,100,15.68,N,00,1281404,C,T
20140304,15:09:54.357,D,HZO,,@,100,15.68,N,00,1281561,C,T
20140304,15:10:14.402,T,HZO,,F I,99,15.68,N,00,1282702,C,
20140304,15:10:14.402,T,HZO,,F I,1,15.68,N,00,1282703,C,
20140304,15:10:14.406,D,HZO,,F,100,15.68,N,00,1282704,C,T
20140304,15:10:14.406,D,HZO,,F,100,15.68,N,00,1282705,C,T
20140304,15:10:14.701,Y,HZO,,I,71,15.67,N,00,1282718,C,
20140304,15:10:14.702,T,HZO,,F I,29,15.67,N,00,1282719,C,
20140304,15:10:14.702,P,HZO,,@,100,15.675,N,00,1282720,C,
20140304,15:10:32.713,T,HZO,,@,100,15.675,N,00,1284421,C,
20140304,15:10:37.703,P,HZO,,@,100,15.675,N,00,1284576,C,
20140304,15:10:39.433,P,HZO,,@,100,15.675,N,00,1284686,C,
20140304,15:10:48.707,T,HZO,,@,100,15.675,N,00,1285180,C,
20140304,15:11:05.397,B,HZO,,@,100,15.68,N,00,1286694,C,
20140304,15:11:10.409,P,HZO,,F,100,15.68,N,00,1288009,C,
20140304,15:11:10.409,K,HZO,,F,100,15.68,N,00,1288010,C,
20140304,15:11:10.410,T,HZO,,F I,99,15.68,N,00,1288011,C,
20140304,15:11:10.651,D,HZO,,@,100,15.69,N,00,1288022,C,T
20140304,15:11:10.652,D,HZO,,@,200,15.69,N,00,1288023,C,T
20140304,15:11:10.662,T,HZO,,@,100,15.68,N,00,1288024,C,
20140304,15:11:10.662,P,HZO,,F I,1,15.68,N,00,1288025,C,
20140304,15:11:10.666,P,HZO,,F I,1,15.68,N,00,1288026,C,
20140304,15:11:15.226,N,HZO,,@,171,15.69,N,00,1288271,C,
20140304,15:11:19.295,D,HZO,,@,100,15.69,N,00,1288469,C,T
20140304,15:11:19.319,D,HZO,,@,100,15.69,N,00,1288474,C,T
20140304,15:11:19.320,D,HZO,,@,100,15.69,N,00,1288475,C,T
20140304,15:11:19.326,D,HZO,,@,100,15.69,N,00,1288476,C,T
20140304,15:11:19.341,D,HZO,,@,100,15.69,N,00,1288477,C,T
20140304,15:11:19.346,D,HZO,,@,100,15.69,N,00,1288478,C,N
20140304,15:11:19.363,D,HZO,,@,100,15.69,N,00,1288480,C,T
20140304,15:11:19.370,N,HZO,,F,100,15.69,N,00,1288481,C,
20140304,15:11:19.526,D,HZO,,@,100,15.69,N,00,1288488,C,T
20140304,15:11:20.438,D,HZO,,@,100,15.69,N,00,1288501,C,T
20140304,15:12:06.348,D,HZO,,@,100,15.69,N,00,1291348,C,N
20140304,15:12:06.358,D,HZO,,@,100,15.69,N,00,1291349,C,N
20140304,15:12:07.385,P,HZO,,F I,1,15.67,N,00,1291496,C,
20140304,15:16:30.278,D,HZO,,@,100,15.66,N,00,1309033,C,N
20140304,15:16:30.279,B,HZO,,F,100,15.66,N,00,1309034,C,
20140304,15:16:37.262,P,HZO,,F I,1,15.64,N,00,1309553,C,
20140304,15:16:37.262,P,HZO,,F I,1,15.64,N,00,1309554,C,
20140304,15:16:40.650,P,HZO,,@,100,15.65,N,00,1309783,C,
20140304,15:16:47.261,D,HZO,,I,40,15.6301,N,00,1310004,C,T
20140304,15:17:15.645,T,HZO,,@,100,15.65,N,00,1312289,C,
20140304,15:17:15.645,T,HZO,,F I,5,15.66,N,00,1312290,C,
20140304,15:17:25.261,N,HZO,,@,100,15.66,N,00,1313404,C,
20140304,15:17:25.262,T,HZO,,F I,95,15.66,N,00,1313405,C,
20140304,15:17:25.262,J,HZO,,F I,5,15.67,N,00,1313406,C,
20140304,15:17:25.272,D,HZO,,@,230,15.65,N,00,1313407,C,T
20140304,15:17:25.449,N,HZO,,F,100,15.66,N,00,1313436,C,
20140304,15:17:41.399,N,HZO,,F,100,15.66,N,00,1314729,C,
20140304,15:17:41.505,T,HZO,,F,100,15.66,N,00,1314737,C,
20140304,15:17:56.668,Z,HZO,,F,100,15.66,N,00,1317846,C,
20140304,15:17:56.939,P,HZO,,@,100,15.66,N,00,1318498,C,
20140304,15:19:15.728,K,HZO,,@,100,15.68,N,00,1327093,C,
20140304,15:19:46.422,B,HZO,,@,100,15.7,N,00,1329015,C,
20140304,15:19:46.430,Y,HZO,,@,100,15.7,N,00,1329016,C,
20140304,15:19:46.452,D,HZO,,@,100,15.7,N,00,1329017,C,T
20140304,15:19:46.466,D,HZO,,@,100,15.7,N,00,1329018,C,N
20140304,15:19:46.526,P,HZO,,F I,29,15.69,N,00,1329021,C,
20140304,15:19:46.537,T,HZO,,@,100,15.7,N,00,1329022,C,
20140304,15:19:46.542,N,HZO,,F I,71,15.7,N,00,1329023,C,
20140304,15:19:46.546,P,HZO,,@,100,15.7,N,00,1329024,C,
20140304,15:19:46.546,N,HZO,,@,129,15.7,N,00,1329025,C,
20140304,15:19:46.548,D,HZO,,@,100,15.7,N,00,1329026,C,T
20140304,15:19:46.548,D,HZO,,@,100,15.7,N,00,1329027,C,T
20140304,15:19:46.550,T,HZO,,F I,29,15.7,N,00,1329028,C,
20140304,15:19:46.719,K,HZO,,@,100,15.715,N,00,1329032,C,
20140304,15:19:46.729,Y,HZO,,F I,30,15.71,N,00,1329033,C,
20140304,15:21:51.798,D,HZO,,@,100,15.725,N,00,1338591,C,N
20140304,15:22:00.213,T,HZO,,I,3,15.74,N,00,1339099,C,
20140304,15:22:06.330,Y,HZO,,F,100,15.74,N,00,1339593,C,
20140304,15:22:09.363,N,HZO,,@,100,15.74,N,00,1339773,C,
20140304,15:22:09.904,T,HZO,,F I,97,15.74,N,00,1339836,C,
20140304,15:22:09.904,T,HZO,,F I,3,15.74,N,00,1339837,C,
20140304,15:22:10.781,Z,HZO,,F,100,15.74,N,00,1339891,C,
20140304,15:22:10.782,T,HZO,,F,100,15.74,N,00,1339892,C,
20140304,15:22:10.877,P,HZO,,F I,16,15.74,N,00,1339897,C,
20140304,15:22:10.887,Y,HZO,,F I,84,15.75,N,00,1339898,C,
20140304,15:22:10.933,N,HZO,,F,100,15.75,N,00,1339914,C,
20140304,15:22:10.941,D,HZO,,I,16,15.75,N,00,1339916,C,T
20140304,15:22:11.027,N,HZO,,@,100,15.75,N,00,1339922,C,
20140304,15:22:11.156,D,HZO,,I,54,15.75,N,00,1339931,C,T
20140304,15:22:11.166,D,HZO,,I,29,15.7499,N,00,1339933,C,T
20140304,15:22:11.167,D,HZO,,I,17,15.7499,N,00,1339934,C,T
20140304,15:22:36.727,T,HZO,,@,100,15.76,N,00,1342367,C,
20140304,15:22:36.728,T,HZO,,@,100,15.75,N,00,1342368,C,
20140304,15:23:01.404,B,HZO,,F,100,15.77,N,00,1345114,C,
20140304,15:23:09.432,B,HZO,,F,100,15.78,N,00,1346150,C,
20140304,15:23:09.432,P,HZO,,F I,13,15.77,N,00,1346151,C,
20140304,15:23:09.432,Z,HZO,,F I,87,15.78,N,00,1346152,C,
20140304,15:23:09.505,N,HZO,,F,100,15.78,N,00,1346159,C,
20140304,15:23:15.990,Z,HZO,,I,13,15.78,N,00,1346682,C,
20140304,15:23:16.003,T,HZO,,I,17,15.8,N,00,1346683,C,
20140304,15:23:16.003,T,HZO,,I,70,15.8,N,00,1346684,C,
20140304,15:23:23.749,Z,HZO,,F I,17,15.77,N,00,1347288,C,
20140304,15:23:23.750,J,HZO,,F,100,15.77,N,00,1347289,C,
20140304,15:23:23.750,Z,HZO,,F I,83,15.77,N,00,1347290,C,
20140304,15:23:23.750,N,HZO,,F,200,15.77,N,00,1347291,C,
20140304,15:23:23.751,B,HZO,,F,100,15.77,N,00,1347292,C,
20140304,15:23:23.798,Z,HZO,,F I,17,15.77,N,00,1347311,C,
20140304,15:23:27.606,N,HZO,,@,100,15.77,N,00,1347435,C,
20140304,15:23:47.390,T,HZO,,@,100,15.77,N,00,1349055,C,
20140304,15:23:59.119,P,HZO,,F,100,15.77,N,00,1349484,C,
20140304,15:23:59.119,T,HZO,,F,100,15.77,N,00,1349485,C,
20140304,15:23:59.120,T,HZO,,F I,17,15.77,N,00,1349487,C,
20140304,15:23:59.121,T,HZO,,F I,83,15.77,N,00,1349488,C,
20140304,15:24:14.679,P,HZO,,F I,1,15.76,N,00,1350645,C,
20140304,15:24:14.711,P,HZO,,F,100,15.76,N,00,1350646,C,
20140304,15:24:14.712,C,HZO,,F,100,15.76,N,00,1350647,C,
20140304,15:24:14.712,P,HZO,,F,100,15.75,N,00,1350648,C,
20140304,15:24:14.783,N,HZO,,F,400,15.76,N,00,1350657,C,
20140304,15:24:24.167,D,HZO,,@,20250,15.75,N,00,1351099,C,T
20140304,15:25:30.279,T,HZO,,@,100,15.75,N,00,1355801,C,
20140304,15:25:34.607,J,HZO,,F,100,15.76,N,00,1356225,C,
20140304,15:25:34.610,D,HZO,,@,100,15.76,N,00,1356226,C,T
20140304,15:25:39.599,D,HZO,,@,100,15.76,N,00,1356510,C,T
20140304,15:25:59.975,D,HZO,,@,100,15.76,N,00,1358259,C,N
20140304,15:26:05.112,B,HZO,,F,100,15.76,N,00,1359044,C,
20140304,15:26:05.167,Z,HZO,,F,100,15.76,N,00,1359045,C,
20140304,15:26:05.168,T,HZO,,@,100,15.75,N,00,1359046,C,
20140304,15:26:05.169,N,HZO,,F,100,15.76,N,00,1359047,C,
20140304,15:26:10.259,Z,HZO,,F,100,15.77,N,00,1359315,C,
20140304,15:26:15.365,D,HZO,,@,100,15.78,N,00,1359742,C,T
20140304,15:26:20.523,B,HZO,,F,100,15.78,N,00,1360415,C,
20140304,15:26:25.999,N,HZO,,F,100,15.78,N,00,1360705,C,
20140304,15:26:30.624,Z,HZO,,F,100,15.78,N,00,1361324,C,
20140304,15:26:30.625,N,HZO,,F I,23,15.78,N,00,1361325,C,
20140304,15:26:31.072,T,HZO,,F,100,15.78,N,00,1361355,C,
20140304,15:27:06.935,P,HZO,,F,100,15.79,N,00,1364108,C,
20140304,15:27:06.935,T,HZO,,F,100,15.79,N,00,1364109,C,
20140304,15:27:07.023,T,HZO,,F,100,15.79,N,00,1364113,C,
20140304,15:27:07.023,P,HZO,,F I,95,15.79,N,00,1364114,C,
20140304,15:27:39.968,T,HZO,,I,78,15.8,N,00,1366381,C,
20140304,15:27:39.968,N,HZO,,I,22,15.8,N,00,1366382,C,
20140304,15:28:07.492,K,HZO,,I,1,15.79,N,00,1368620,C,
20140304,15:28:39.926,T,HZO,,F,100,15.78,N,00,1370851,C,
20140304,15:28:39.927,T,HZO,,F I,98,15.78,N,00,1370852,C,
20140304,15:28:39.927,T,HZO,,F I,2,15.78,N,00,1370853,C,
20140304,15:28:39.927,P,HZO,,F I,1,15.78,N,00,1370854,C,
20140304,15:28:39.927,P,HZO,,F,100,15.78,N,00,1370855,C,
20140304,15:28:39.927,P,HZO,,F I,97,15.78,N,00,1370856,C,
20140304,15:28:39.952,C,HZO,,@,100,15.78,N,00,1370857,C,
20140304,15:28:40.589,P,HZO,,@,100,15.78,N,00,1370895,C,
20140304,15:28:40.626,K,HZO,,@,100,15.78,N,00,1370900,C,
20140304,15:28:53.615,Z,HZO,,@,100,15.78,N,00,1371841,C,
20140304,15:28:53.615,Z,HZO,,@,100,15.78,N,00,1371842,C,
20140304,15:29:34.479,P,HZO,,F I,3,15.75,N,00,1378184,C,
20140304,15:29:34.479,P,HZO,,I,1,15.75,N,00,1378185,C,
20140304,15:29:34.584,T,HZO,,F,100,15.77,N,00,1378190,C,
20140304,15:29:34.584,P,HZO,,F,100,15.77,N,00,1378191,C,
20140304,15:29:34.615,D,HZO,,I,50,15.77,N,00,1378192,C,T
20140304,15:29:34.687,N,HZO,,I,1,15.75,N,00,1378196,C,
20140304,15:29:34.688,N,HZO,,F I,95,15.78,N,00,1378197,C,
20140304,15:29:40.912,K,HZO,,F,100,15.78,N,00,1378651,C,
20140304,15:31:04.529,N,HZO,,@,100,15.78,N,00,1385343,C,
20140304,15:31:04.530,T,HZO,,F,100,15.78,N,00,1385344,C,
20140304,15:31:04.530,T,HZO,,F,100,15.78,N,00,1385345,C,
20140304,15:31:26.804,Y,HZO,,@,100,15.78,N,00,1387362,C,
20140304,15:31:26.804,T,HZO,,F,100,15.78,N,00,1387363,C,
20140304,15:32:05.916,T,HZO,,F I,29,15.76,N,00,1390646,C,
20140304,15:32:05.916,T,HZO,,F I,71,15.76,N,00,1390647,C,
20140304,15:32:05.916,T,HZO,,F I,29,15.76,N,00,1390648,C,
20140304,15:32:05.916,P,HZO,,F I,1,15.76,N,00,1390649,C,
20140304,15:32:05.916,K,HZO,,F I,70,15.76,N,00,1390650,C,
20140304,15:32:05.917,K,HZO,,I,30,15.76,N,00,1390652,C,
20140304,15:32:05.972,C,HZO,,F I,70,15.76,N,00,1390657,C,
20140304,15:32:21.863,T,HZO,,@,100,15.75,N,00,1391699,C,
20140304,15:32:21.864,T,HZO,,F,100,15.75,N,00,1391700,C,
20140304,15:32:31.076,D,HZO,,@,100,15.75,N,00,1393548,C,N
20140304,15:33:09.276,D,HZO,,@,100,15.75,N,00,1396922,C,T
20140304,15:33:09.277,D,HZO,,@,200,15.75,N,00,1396924,C,T
20140304,15:33:09.280,D,HZO,,@,100,15.75,N,00,1396925,C,N
20140304,15:33:09.281,D,HZO,,@,100,15.75,N,00,1396926,C,T
20140304,15:33:09.283,P,HZO,,@,100,15.75,N,00,1396927,C,
20140304,15:33:09.283,Z,HZO,,I,99,15.75,N,00,1396928,C,
20140304,15:33:09.283,T,HZO,,@,100,15.75,N,00,1396929,C,
20140304,15:33:09.283,P,HZO,,I,1,15.75,N,00,1396930,C,
20140304,15:33:09.283,N,HZO,,@,600,15.75,N,00,1396931,C,
20140304,15:33:09.285,D,HZO,,@,100,15.75,N,00,1396932,C,T
20140304,15:33:09.286,D,HZO,,@,100,15.75,N,00,1396933,C,T
20140304,15:33:09.294,K,HZO,,F,100,15.75,N,00,1396934,C,
20140304,15:33:09.299,Z,HZO,,I,1,15.75,N,00,1396944,C,
20140304,15:33:09.300,D,HZO,,@,100,15.75,N,00,1396945,C,N
20140304,15:33:09.483,D,HZO,,@,100,15.75,N,00,1396959,C,T
20140304,15:33:09.506,D,HZO,,@,100,15.75,N,00,1396961,C,T
20140304,15:33:10.325,N,HZO,,@,2561,15.75,N,00,1397021,C,
20140304,15:33:10.410,T,HZO,,@,200,15.75,N,00,1397022,C,
20140304,15:33:10.410,B,HZO,,@,200,15.75,N,00,1397023,C,
20140304,15:33:10.411,P,HZO,,@,200,15.75,N,00,1397024,C,
20140304,15:33:10.411,Z,HZO,,@,100,15.75,N,00,1397025,C,
20140304,15:33:10.411,N,HZO,,@,1100,15.75,N,00,1397026,C,
20140304,15:33:10.413,N,HZO,,F I,79,15.75,N,00,1397027,C,
20140304,15:34:13.086,T,HZO,,F,100,15.75,N,00,1402163,C,
20140304,15:34:13.097,T,HZO,,F I,21,15.74,N,00,1402164,C,
20140304,15:34:13.098,T,HZO,,F I,79,15.74,N,00,1402165,C,
20140304,15:34:18.067,N,HZO,,@,200,15.74,N,00,1403462,C,
20140304,15:34:20.842,N,HZO,,@,600,15.75,N,00,1403798,C,
20140304,15:34:20.844,T,HZO,,@,100,15.75,N,00,1403799,C,
20140304,15:34:23.070,T,HZO,,F,300,15.74,N,00,1404155,C,
20140304,15:34:23.071,N,HZO,,F,179,15.74,N,00,1404156,C,
