DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,BID,BIDSIZ,ASK,ASKSIZ,QU_COND,BIDEX,ASKEX,QU_SEQNUM,NATBBO_IND,NASDBBO_IND,QU_CANCEL,QU_SOURCE
20140304,9:25:59.336,T,HZO,,12.21,1,14.32,1,R,T,T,111322,1,2,,C
20140304,9:25:59.336,P,HZO,,11.52,18,14.61,1,R,P,P,111323,0,2,,C
20140304,9:25:59.337,T,HZO,,14.12,1,14.32,1,R,T,T,111325,1,2,,C
20140304,9:25:59.337,P,HZO,,13.83,1,14.61,1,R,P,P,111328,0,2,,C
20140304,9:25:59.461,P,HZO,,13.83,1,14.32,1,R,P,P,111569,0,2,,C
20140304,9:25:59.461,P,HZO,,14.12,1,14.32,1,R,P,P,111576,0,2,,C
20140304,9:25:59.908,Z,HZO,,14.12,1,0,0,R,Z,Z,111752,0,2,,C
20140304,9:25:59.911,Z,HZO,,14.12,1,14.32,1,R,Z,Z,111755,0,2,,C
20140304,9:26:00.000,K,HZO,,14.12,1,0,0,R,K,K,111920,0,2,,C
20140304,9:26:00.002,K,HZO,,14.12,1,14.32,1,R,K,K,111925,0,2,,C
20140304,9:29:18.022,Y,HZO,,0,0,15.76,1,R,Y,Y,119268,0,2,,C
20140304,9:29:18.022,Y,HZO,,13.13,1,15.33,1,R,Y,Y,119269,0,2,,C
20140304,9:29:44.524,P,HZO,,14.12,1,15.49,1,R,P,P,120716,0,2,,C
20140304,9:29:44.524,P,HZO,,14.12,1,14.28,1,R,P,P,120720,6,2,,C
20140304,9:29:44.734,Z,HZO,,14.12,1,14.28,1,R,Z,Z,120762,0,2,,C
20140304,9:29:44.892,T,HZO,,14.12,1,14.9,1,R,T,T,120789,6,2,,C
20140304,9:29:44.968,K,HZO,,14.12,1,0,0,R,K,K,120812,6,2,,C
20140304,9:29:45.030,T,HZO,,14.12,1,14.28,1,R,T,T,120859,0,2,,C
20140304,9:29:45.106,K,HZO,,14.12,1,14.28,1,R,K,K,121125,0,2,,C
20140304,9:29:56.392,Y,HZO,,13.83,1,14.57,1,R,Y,Y,123827,0,2,,C
20140304,9:29:56.469,Y,HZO,,13.83,2,14.57,1,R,Y,Y,123904,0,2,,C
20140304,9:29:56.469,Y,HZO,,13.83,2,14.57,2,R,Y,Y,123905,0,2,,C
20140304,9:29:56.826,Z,HZO,,14.12,1,14.32,1,R,Z,Z,124215,0,2,,C
20140304,9:29:57.096,T,HZO,,14.12,1,14.9,1,R,T,T,124232,0,2,,C
20140304,9:29:57.144,K,HZO,,14.12,1,0,0,R,K,K,124251,0,2,,C
20140304,9:29:57.235,P,HZO,,14.12,1,14.32,1,R,P,P,124261,6,2,,C
20140304,9:29:57.254,T,HZO,,14.12,1,14.32,1,R,T,T,124278,0,2,,C
20140304,9:29:57.349,K,HZO,,14.12,1,14.32,1,R,K,K,124305,0,2,,C
20140304,9:30:00.096,P,HZO,,14.13,3,14.32,1,R,P,P,124927,6,2,,C
20140304,9:30:00.136,J,HZO,,10.6,1,0,0,R,J,J,125202,0,2,,C
20140304,9:30:00.136,J,HZO,,10.6,1,17.89,1,R,J,J,125203,0,2,,C
20140304,9:30:00.545,P,HZO,,14.13,5,14.31,2,R,P,P,126702,1,2,,C
20140304,9:30:01.428,N,HZO,,14.06,5,14.25,11,O,N,N,129156,6,2,,C
20140304,9:30:01.429,T,HZO,,14.14,1,14.32,1,R,T,T,129157,6,2,,C
20140304,9:30:01.430,J,HZO,,13.13,1,15.33,1,R,J,J,129182,0,2,,C
20140304,9:30:01.430,N,HZO,,14.06,5,14.35,5,R,N,N,129188,6,2,,C
20140304,9:30:01.431,T,HZO,,14.15,1,14.32,1,R,T,T,129196,6,2,,C
20140304,9:30:01.437,N,HZO,,14.06,5,14.35,5,R,N,N,129250,0,2,A,C
20140304,9:30:01.470,T,HZO,,14.15,1,14.32,1,R,T,T,129552,0,2,A,C
20140304,9:30:01.521,T,HZO,,14.13,1,14.32,1,R,T,T,130089,6,2,,C
20140304,9:30:01.525,N,HZO,,14.06,5,14.35,5,R,N,N,130131,0,2,,C
20140304,9:30:01.542,N,HZO,,14.06,5,14.35,5,R,N,N,130271,0,2,A,C
20140304,9:30:01.560,D,HZO,,0,0,15.98,3,R,D,D,130389,0,1,A,C
20140304,9:30:01.588,N,HZO,,14.06,5,14.46,1,R,N,N,130539,0,0,A,C
20140304,9:30:01.611,N,HZO,,14.04,2,14.46,1,R,N,N,130623,0,0,A,C
20140304,9:30:01.614,N,HZO,,14.14,1,14.46,1,R,N,N,130635,6,0,A,C
20140304,9:30:01.637,N,HZO,,14.15,2,14.46,1,R,N,N,130763,6,0,A,C
20140304,9:30:01.670,N,HZO,,14.15,2,14.46,1,R,N,N,130856,0,0,A,C
20140304,9:30:01.827,Z,HZO,,14.12,1,14.31,2,R,Z,Z,131291,0,0,,C
20140304,9:30:01.839,N,HZO,,14.16,1,14.46,1,R,N,N,131324,6,0,A,C
20140304,9:30:01.842,N,HZO,,14.16,1,14.46,1,R,N,N,131330,0,0,A,C
20140304,9:30:01.898,N,HZO,,14.16,3,14.46,1,R,N,N,131465,6,0,A,C
20140304,9:30:01.932,N,HZO,,14.16,1,14.46,1,R,N,N,131510,6,0,A,C
20140304,9:30:02.005,P,HZO,,14.13,5,14.32,1,R,P,P,131888,6,0,,C
20140304,9:30:02.005,P,HZO,,14.13,2,14.32,1,R,P,P,131891,0,0,,C
20140304,9:30:02.013,P,HZO,,14.12,1,14.32,1,R,P,P,131993,0,0,,C
20140304,9:30:02.013,N,HZO,,14.16,1,14.46,1,R,N,N,132004,0,0,A,C
20140304,9:30:02.156,N,HZO,,14.16,1,14.31,1,R,N,N,132719,0,0,A,C
20140304,9:30:04.181,T,HZO,,14.12,1,14.32,1,R,T,T,135821,0,0,,C
20140304,9:30:04.514,B,HZO,,14.16,1,0,0,R,B,B,136811,0,0,,C
20140304,9:30:05.866,Z,HZO,,14.12,1,14.32,1,R,Z,Z,138315,6,0,,C
20140304,9:30:07.205,W,HZO,,0,0,14.6,1,R,W,W,139750,0,0,,C
20140304,9:30:07.206,W,HZO,,13.88,1,14.6,1,R,W,W,139751,0,0,,C
20140304,9:30:24.157,N,HZO,,14.16,3,14.31,1,R,N,N,155423,1,0,A,C
20140304,9:30:24.491,N,HZO,,14.16,3,14.46,6,R,N,N,155658,6,0,A,C
20140304,9:30:24.494,N,HZO,,14.16,3,14.46,6,R,N,N,155660,0,0,,C
20140304,9:30:24.499,W,HZO,,13.88,1,0,0,R,W,W,155663,0,0,,C
20140304,9:30:24.500,W,HZO,,13.88,1,14.61,1,R,W,W,155664,0,0,,C
20140304,9:30:26.605,N,HZO,,14.16,3,14.46,6,R,N,N,159818,0,0,A,C
20140304,9:30:31.875,P,HZO,,14.16,1,14.32,1,R,P,P,164964,0,0,,C
20140304,9:30:34.565,N,HZO,,14.16,3,14.46,6,R,N,N,167191,0,0,A,C
20140304,9:30:34.570,Y,HZO,,13.83,2,14.57,2,R,Y,Y,167245,0,0,A,C
20140304,9:30:34.571,T,HZO,,14.12,1,14.32,1,R,T,T,167248,0,0,A,C
20140304,9:30:43.572,K,HZO,,14.16,1,14.32,1,R,K,K,178371,6,0,,C
20140304,9:30:45.914,B,HZO,,14.16,2,0,0,R,B,B,181034,0,0,,C
20140304,9:30:53.823,T,HZO,,13.55,1,14.32,1,R,T,T,185502,0,0,A,C
20140304,9:30:53.906,T,HZO,,13.55,1,14.9,1,R,T,T,185585,0,0,A,C
20140304,9:30:53.932,P,HZO,,14.16,1,14.57,1,R,P,P,185633,0,0,,C
20140304,9:30:53.979,Z,HZO,,13.7,1,14.32,1,R,Z,Z,185696,6,0,,C
20140304,9:30:53.984,Z,HZO,,13.7,1,14.75,1,R,Z,Z,185737,0,0,,C
20140304,9:30:53.985,N,HZO,,14.17,1,14.46,6,R,N,N,185738,6,0,A,C
20140304,9:30:53.992,N,HZO,,14.17,1,14.45,1,R,N,N,185749,0,0,A,C
20140304,9:30:53.992,P,HZO,,14.16,1,14.46,1,R,P,P,185750,0,0,,C
20140304,9:30:53.992,W,HZO,,0,0,14.61,1,R,W,W,185751,0,0,,C
20140304,9:30:53.992,W,HZO,,13.89,1,14.61,1,R,W,W,185752,0,0,,C
20140304,9:30:53.992,P,HZO,,14.17,1,14.46,1,R,P,P,185753,0,0,,C
20140304,9:30:54.007,P,HZO,,14.18,1,14.46,1,R,P,P,185760,6,0,,C
20140304,9:30:54.012,W,HZO,,0,0,14.61,1,R,W,W,185764,0,0,,C
20140304,9:30:54.013,W,HZO,,13.9,1,14.61,1,R,W,W,185766,0,0,,C
20140304,9:30:54.043,N,HZO,,14.16,1,14.45,1,R,N,N,185818,0,0,A,C
20140304,9:30:54.052,P,HZO,,14.17,1,14.46,1,R,P,P,185827,6,0,,C
20140304,9:30:54.052,N,HZO,,14.04,1,14.45,1,R,N,N,185828,0,0,A,C
20140304,9:30:54.055,W,HZO,,0,0,14.61,1,R,W,W,185833,0,0,,C
20140304,9:30:54.056,W,HZO,,13.89,1,14.61,1,R,W,W,185834,0,0,,C
20140304,9:30:54.307,K,HZO,,14.16,1,14.66,1,R,K,K,186223,6,0,,C
20140304,9:30:54.307,N,HZO,,14.17,1,14.45,1,R,N,N,186233,0,0,A,C
20140304,9:30:54.308,T,HZO,,13.55,1,14.9,1,R,T,T,186235,0,0,,C
20140304,9:30:54.309,Y,HZO,,13.83,2,14.57,1,R,Y,Y,186252,0,0,A,C
20140304,9:30:54.309,Y,HZO,,13.83,2,15.33,1,R,Y,Y,186254,0,0,A,C
