DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,BID,BIDSIZ,ASK,ASKSIZ,QU_COND,BIDEX,ASKEX,QU_SEQNUM,NATBBO_IND,NASDBBO_IND,QU_CANCEL,QU_SOURCE
20140304,10:59:48.388,N,ACW,,4.88,5,4.9,4,R,N,N,7570378,0,0,A,C
20140304,10:59:48.388,T,ACW,,4.87,1,4.89,1,R,T,T,7570380,0,0,A,C
20140304,10:59:48.391,X,ACW,,0,0,4.89,1,R,X,X,7570383,0,0,A,C
20140304,10:59:48.480,P,ACW,,4.88,1,4.89,33,R,P,P,7570448,6,0,A,C
20140304,10:59:48.480,T,ACW,,4.87,1,4.92,1,R,T,T,7570449,0,0,A,C
20140304,10:59:48.480,B,ACW,,0,0,4.92,1,R,B,B,7570450,0,0,A,C
20140304,10:59:48.480,B,ACW,,0,0,0,0,R,B,B,7570451,0,0,A,C
20140304,10:59:48.480,Y,ACW,,4.81,1,4.92,1,R,Y,Y,7570452,0,0,A,C
20140304,10:59:48.480,Y,ACW,,4.81,1,4.98,1,R,Y,Y,7570453,0,0,A,C
20140304,10:59:50.531,N,ACW,,4.88,4,4.9,4,R,N,N,7572057,6,0,A,C
20140304,10:59:50.613,N,ACW,,4.88,4,4.89,1,R,N,N,7572317,0,0,A,C
20140304,10:59:55.783,P,ACW,,4.87,1,4.88,18,R,P,P,7576901,6,0,A,C
20140304,10:59:55.783,P,ACW,,4.87,1,4.88,19,R,P,P,7576902,6,0,A,C
20140304,10:59:55.783,N,ACW,,4.87,2,4.89,1,R,N,N,7576903,6,0,A,C
20140304,10:59:55.784,K,ACW,,4.83,2,4.9,1,R,K,K,7576904,6,0,A,C
20140304,10:59:55.784,N,ACW,,4.87,1,4.89,1,R,N,N,7576905,6,0,A,C
20140304,10:59:55.784,K,ACW,,4.83,2,4.98,5,R,K,K,7576906,0,0,A,C
20140304,10:59:55.784,K,ACW,,4.83,2,4.89,1,R,K,K,7576908,0,0,A,C
20140304,10:59:55.784,N,ACW,,4.86,2,4.89,1,R,N,N,7576909,0,0,A,C
20140304,10:59:55.784,T,ACW,,4.87,1,4.88,1,R,T,T,7576910,6,0,A,C
20140304,10:59:55.785,Z,ACW,,4.84,1,4.92,1,R,Z,Z,7576911,0,0,A,C
20140304,10:59:55.785,N,ACW,,4.86,2,4.88,1,R,N,N,7576913,0,0,A,C
20140304,10:59:55.802,P,ACW,,4.87,2,4.88,19,R,P,P,7576914,1,0,A,C
20140304,10:59:55.803,X,ACW,,0,0,4.88,1,R,X,X,7576915,0,0,A,C
20140304,10:59:55.806,P,ACW,,4.86,1,4.88,19,R,P,P,7576916,6,0,A,C
20140304,10:59:55.806,T,ACW,,4.84,1,4.88,1,R,T,T,7576917,6,0,A,C
20140304,10:59:55.806,T,ACW,,4.84,1,4.88,3,R,T,T,7576918,0,0,A,C
20140304,10:59:55.806,T,ACW,,4.84,1,4.88,4,R,T,T,7576919,0,0,A,C
