DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,TR_SCOND,SIZE,PRICE,TR_STOPIND,TR_CORR,TR_SEQNUM,TR_SOURCE,TR_RF
20140304,9:37:47.752,N,ACW,,@,200,4.8,N,00,61154,C,
20140304,9:37:49.030,K,ACW,,@,100,4.81,N,00,61249,C,
20140304,9:37:49.031,N,ACW,,@,100,4.81,N,00,61250,C,
20140304,9:37:49.032,K,ACW,,@,900,4.81,N,00,61251,C,
20140304,9:37:52.414,N,ACW,,F,100,4.84,N,00,61428,C,
20140304,9:37:52.416,K,ACW,,F,400,4.85,N,00,61431,C,
20140304,9:37:52.423,B,ACW,,F,100,4.83,N,00,61435,C,
20140304,9:37:52.425,Z,ACW,,F,100,4.85,N,00,61438,C,
20140304,9:38:07.146,P,ACW,,F,300,4.97,N,00,63115,C,
20140304,9:38:07.147,N,ACW,,F,100,4.98,N,00,63116,C,
20140304,9:38:07.153,D,ACW,,F,100,4.98,N,00,63117,C,
20140304,9:38:07.239,D,ACW,,@,100,4.98,N,00,63123,C,T
20140304,9:38:07.240,D,ACW,,@,200,4.98,N,00,63124,C,T
20140304,9:38:09.506,N,ACW,,@,400,4.95,N,00,63435,C,
20140304,9:38:09.510,B,ACW,,F,200,4.95,N,00,63436,C,
20140304,9:38:09.548,D,ACW,,@,100,4.94,N,00,63452,C,T
20140304,9:38:09.763,N,ACW,,@,100,4.88,N,00,63510,C,
20140304,9:38:09.770,D,ACW,,@,100,4.8801,N,00,63511,C,T
20140304,9:38:09.774,D,ACW,,@,750,4.85,N,00,63513,C,T
20140304,9:38:19.684,N,ACW,,@,100,4.9,N,00,64441,C,
20140304,9:38:21.534,N,ACW,,F,100,4.91,N,00,64741,C,
20140304,9:39:08.342,D,ACW,,@,100,4.92,N,00,69271,C,T
20140304,9:39:35.200,P,ACW,,@,100,4.92,N,00,71703,C,
20140304,9:39:35.201,K,ACW,,F,100,4.91,N,00,71704,C,
20140304,9:39:35.201,Y,ACW,,F,100,4.91,N,00,71705,C,
20140304,9:39:35.201,K,ACW,,F,100,4.91,N,00,71706,C,
20140304,9:39:35.201,N,ACW,,F,200,4.91,N,00,71707,C,
20140304,9:39:35.204,N,ACW,,F,100,4.9,N,00,71708,C,
20140304,9:39:35.206,Z,ACW,,F,100,4.885,N,00,71709,C,
20140304,9:39:35.206,Z,ACW,,F I,16,4.88,N,00,71710,C,
20140304,9:39:35.207,T,ACW,,F I,23,4.89,N,00,71711,C,
20140304,9:39:35.208,N,ACW,,F,100,4.87,N,00,71712,C,
20140304,9:39:35.209,P,ACW,,@,100,4.85,N,00,71713,C,
20140304,9:39:35.210,B,ACW,,I,84,4.85,N,00,71714,C,
20140304,9:39:35.211,T,ACW,,F,200,4.85,N,00,71715,C,
20140304,9:39:35.211,B,ACW,,I,16,4.85,N,00,71716,C,
20140304,9:39:35.211,B,ACW,,I,12,4.85,N,00,71717,C,
20140304,9:39:35.211,J,ACW,,I,12,4.85,N,00,71718,C,
20140304,9:39:35.211,J,ACW,,I,16,4.85,N,00,71719,C,
20140304,9:39:35.219,D,ACW,,@,100,4.85,N,00,71720,C,T
20140304,9:40:27.324,P,ACW,,@,100,4.85,N,00,77813,C,
20140304,9:40:27.325,N,ACW,,F,400,4.85,N,00,77814,C,
20140304,9:40:27.352,P,ACW,,@,100,4.85,N,00,77815,C,
20140304,9:40:27.352,Z,ACW,,F,100,4.865,N,00,77816,C,
20140304,9:40:27.352,B,ACW,,F,200,4.85,N,00,77817,C,
20140304,9:40:27.352,P,ACW,,F,256,4.84,N,00,77818,C,
20140304,9:40:27.353,P,ACW,,F,644,4.84,N,00,77819,C,
20140304,9:40:42.027,D,ACW,,@,200,4.879,N,00,79739,C,T
20140304,9:40:52.728,D,ACW,,@,200,4.851,N,00,80747,C,T
20140304,9:40:52.730,D,ACW,,@,100,4.851,N,00,80749,C,T
20140304,9:40:52.738,D,ACW,,@,100,4.85,N,00,80750,C,N
20140304,9:41:04.438,B,ACW,,F,100,4.85,N,00,83072,C,
20140304,9:41:04.484,P,ACW,,F,100,4.84,N,00,83074,C,
20140304,9:41:04.484,T,ACW,,F,500,4.84,N,00,83075,C,
20140304,9:41:04.485,P,ACW,,@,500,4.84,N,00,83076,C,
20140304,9:41:04.499,T,ACW,,@,100,4.84,N,00,83077,C,
20140304,9:41:05.192,T,ACW,,I,54,4.82,N,00,83404,C,
20140304,9:41:05.203,D,ACW,,I,46,4.78,N,00,83410,C,T
20140304,9:41:06.105,B,ACW,,@,100,4.84,N,00,83510,C,
20140304,9:41:06.106,Y,ACW,,@,100,4.84,N,00,83511,C,
20140304,9:41:06.106,N,ACW,,F,100,4.84,N,00,83512,C,
20140304,9:42:11.583,Z,ACW,,@,100,4.845,N,00,88815,C,
20140304,9:42:11.589,Z,ACW,,@,100,4.845,N,00,88816,C,
20140304,9:42:11.590,P,ACW,,@,100,4.855,N,00,88818,C,
20140304,9:42:11.590,T,ACW,,@,100,4.855,N,00,88819,C,
20140304,9:42:11.593,D,ACW,,@,100,4.855,N,00,88820,C,T
20140304,9:42:11.597,D,ACW,,@,100,4.855,N,00,88821,C,T
20140304,9:42:11.599,D,ACW,,@,100,4.845,N,00,88822,C,T
20140304,9:42:23.699,K,ACW,,@,300,4.87,N,00,89695,C,
20140304,9:42:28.150,B,ACW,,F,100,4.84,N,00,90039,C,
20140304,9:42:28.150,N,ACW,,F,100,4.84,N,00,90040,C,
20140304,9:42:28.151,P,ACW,,@,2300,4.84,N,00,90041,C,
20140304,9:42:28.153,T,ACW,,@,100,4.84,N,00,90042,C,
20140304,9:42:40.910,T,ACW,,@,100,4.85,N,00,91310,C,
20140304,9:42:53.968,B,ACW,,@,100,4.83,N,00,92281,C,
20140304,9:42:53.974,Y,ACW,,@,100,4.83,N,00,92282,C,
20140304,9:42:53.983,P,ACW,,I,46,4.83,N,00,92283,C,
20140304,9:42:53.984,N,ACW,,@,100,4.83,N,00,92284,C,
20140304,9:42:54.060,D,ACW,,@,161,4.82,N,00,92286,C,T
20140304,9:42:54.064,N,ACW,,@,100,4.82,N,00,92287,C,
20140304,9:42:54.072,D,ACW,,@,155,4.79,N,00,92289,C,T
20140304,9:44:14.596,Z,ACW,,@,100,4.84,N,00,99431,C,
20140304,9:44:14.596,Z,ACW,,@,100,4.84,N,00,99432,C,
20140304,9:44:18.953,D,ACW,,@,100,4.845,N,00,99757,C,T
20140304,9:44:21.019,D,ACW,,@,100,4.84,N,00,99848,C,N
20140304,9:44:21.089,D,ACW,,@,100,4.84,N,00,99854,C,N
20140304,9:44:30.847,P,ACW,,@,100,4.83,N,00,100599,C,
20140304,9:44:30.848,N,ACW,,F,100,4.83,N,00,100600,C,
20140304,9:44:40.894,P,ACW,,I,22,4.82,N,00,101271,C,
20140304,9:45:54.899,P,ACW,,@,230,4.85,N,00,109077,C,
20140304,9:45:56.261,T,ACW,,@,100,4.84,N,00,109202,C,
20140304,9:45:56.265,T,ACW,,F,100,4.84,N,00,109203,C,
20140304,9:46:11.247,D,ACW,,@,400,4.85,N,00,110749,C,T
20140304,9:46:11.247,D,ACW,,@,100,4.85,N,00,110750,C,T
20140304,9:46:41.222,D,ACW,,@,100,4.85,N,00,113638,C,N
